time,PM10_Standard,PM25_Standard,PM100_Standard,PM10_Enviornment,PM25_Enviornment,PM100_Enviornment,Particles_03um,Particles_05um,Particles_10um,Particles_25um,Particles_50um,Particles_100um,Tempurature,Relative_Humidity,Pressure,Altitude,Gas
1741392792.45866,2.0,3.0,5.0,2.0,3.0,5.0,444.0,128.0,33.0,4.0,2.0,2.0,33.3919140625,100.0,766.5663078336963,2292.2296779401804,170785.0
1741392793.4698262,2.0,3.0,5.0,2.0,3.0,5.0,444.0,128.0,33.0,4.0,2.0,2.0,25.064765625,42.14622202774656,1009.386990328663,32.21195306604651,10734.0
1741392794.48112,2.0,3.0,4.0,2.0,3.0,4.0,450.0,130.0,31.0,1.0,1.0,1.0,25.09875,41.83145806835506,1009.3852560561319,32.22643680783012,15090.0
1741392795.4922023,2.0,3.0,4.0,2.0,3.0,4.0,450.0,130.0,31.0,1.0,1.0,1.0,25.1376171875,41.56668532304155,1009.3783187909371,32.28437343857992,20138.0
1741392796.506298,2.0,3.0,4.0,2.0,3.0,4.0,450.0,130.0,31.0,1.0,1.0,1.0,25.1719921875,41.25300676240354,1009.3753474926859,32.309188360445084,26364.0
1741392797.5184526,2.0,3.0,3.0,2.0,3.0,3.0,456.0,128.0,29.0,0.0,0.0,0.0,25.1993359375,40.92086025328331,1009.3723528331508,32.33419844489547,31869.0
1741392798.5296648,2.0,3.0,3.0,2.0,3.0,3.0,456.0,128.0,29.0,0.0,0.0,0.0,25.22140625,40.54626329776438,1009.370261581611,32.351663697190055,37221.0
1741392799.5408218,2.0,3.0,3.0,2.0,3.0,3.0,456.0,128.0,29.0,0.0,0.0,0.0,25.2376171875,40.12945405194351,1009.3681542454344,32.36926331123443,42864.0
1741392800.5519576,2.0,3.0,3.0,2.0,3.0,3.0,438.0,122.0,31.0,0.0,0.0,0.0,25.2473828125,39.65862700607379,1009.3577522980148,32.456136578292586,49937.0
1741392801.563127,2.0,3.0,3.0,2.0,3.0,3.0,438.0,122.0,31.0,0.0,0.0,0.0,25.255,39.12870916047434,1009.3678879883369,32.37148698426361,53678.0
1741392802.5743923,2.0,3.0,3.0,2.0,3.0,3.0,438.0,122.0,31.0,0.0,0.0,0.0,25.258125,38.72613336317931,1009.3562436728228,32.46873612528196,57421.0
1741392803.5854871,2.0,3.0,3.0,2.0,3.0,3.0,432.0,122.0,28.0,0.0,0.0,0.0,25.256171875,38.38395960164067,1009.3605318864052,32.43292239992093,62646.0
1741392804.5966172,2.0,3.0,3.0,2.0,3.0,3.0,432.0,122.0,28.0,0.0,0.0,0.0,25.25421875,37.99469201215929,1009.3593009943346,32.44320238613717,67234.0
1741392805.6077988,2.0,3.0,3.0,2.0,3.0,3.0,432.0,122.0,28.0,0.0,0.0,0.0,25.251875,37.56460656858688,1009.3592956558006,32.44324697175495,71085.0
1741392806.618931,2.0,3.0,3.0,2.0,3.0,3.0,456.0,128.0,31.0,0.0,0.0,0.0,25.2493359375,37.14162635699279,1009.3571435586704,32.46122056949783,74827.0
1741392807.630611,2.0,3.0,3.0,2.0,3.0,3.0,456.0,128.0,31.0,0.0,0.0,0.0,25.24484375,36.75517889545863,1009.3592794924485,32.443381962566356,78214.0
1741392808.6446683,2.0,3.0,3.0,2.0,3.0,3.0,456.0,128.0,31.0,0.0,0.0,0.0,25.23859375,36.387270984434615,1009.3531327955113,32.49471720904964,81392.0
1741392809.658066,2.0,3.0,3.0,2.0,3.0,3.0,438.0,122.0,30.0,0.0,0.0,0.0,25.2315625,36.04377990911854,1009.3494370344779,32.525583144779304,84434.0
1741392810.6708996,2.0,3.0,3.0,2.0,3.0,3.0,438.0,122.0,30.0,0.0,0.0,0.0,25.2227734375,35.736235624886554,1009.3540151233019,32.48734827404393,87104.0
1741392811.682106,2.0,3.0,3.0,2.0,3.0,3.0,438.0,122.0,30.0,0.0,0.0,0.0,25.2137890625,35.441057390260674,1009.3546065219737,32.48240909401174,89857.0
1741392812.6931934,2.0,3.0,3.0,2.0,3.0,3.0,438.0,118.0,28.0,0.0,0.0,0.0,25.2040234375,35.187469084228276,1009.3484505999295,32.5338215785574,92401.0
1741392813.7042127,2.0,3.0,3.0,2.0,3.0,3.0,438.0,118.0,28.0,0.0,0.0,0.0,25.19484375,34.95195013878343,1009.3542527787744,32.48536344826131,97430.0
1741392814.7153487,2.0,3.0,3.0,2.0,3.0,3.0,438.0,118.0,28.0,0.0,0.0,0.0,25.1852734375,34.72261831700009,1009.3557612598765,32.47276508454227,99633.0
1741392815.7264853,1.0,2.0,2.0,1.0,2.0,2.0,414.0,114.0,26.0,0.0,0.0,0.0,25.1762890625,34.528760759773306,1009.3526721556939,32.49856433564344,102352.0
1741392816.7376254,1.0,2.0,2.0,1.0,2.0,2.0,414.0,114.0,26.0,0.0,0.0,0.0,25.1657421875,34.35252148042716,1009.3489654878556,32.52952137344825,103982.0
1741392817.748741,1.0,2.0,2.0,1.0,2.0,2.0,414.0,114.0,26.0,0.0,0.0,0.0,25.1540234375,34.21137214272918,1009.3397370740988,32.606594865930404,107339.0
1741392818.76018,1.0,2.0,2.0,1.0,2.0,2.0,378.0,100.0,19.0,0.0,0.0,0.0,25.142890625,34.06458994823378,1009.3479839971737,32.53771852048098,108863.0
1741392819.7714698,1.0,2.0,2.0,1.0,2.0,2.0,378.0,100.0,19.0,0.0,0.0,0.0,25.131953125,33.91215499875272,1009.3528585087862,32.49700796993267,110989.0
1741392820.7825437,1.0,2.0,2.0,1.0,2.0,2.0,378.0,100.0,19.0,0.0,0.0,0.0,25.1192578125,33.765530534646686,1009.3512897080681,32.51011013510238,113198.0
1741392821.7943382,1.0,1.0,1.0,1.0,1.0,1.0,348.0,92.0,15.0,0.0,0.0,0.0,25.1059765625,33.6248103034002,1009.3469596349427,32.546273726084614,115574.0
1741392822.8054876,1.0,1.0,1.0,1.0,1.0,1.0,348.0,92.0,15.0,0.0,0.0,0.0,25.093671875,33.490123450965484,1009.3460037706458,32.55425686118541,117578.0
1741392823.8166294,0.0,0.0,0.0,0.0,0.0,0.0,348.0,92.0,15.0,0.0,0.0,0.0,25.0805859375,33.33230156123235,1009.3456579623751,32.55714496528,119492.0
1741392824.8278332,0.0,1.0,1.0,0.0,1.0,1.0,366.0,100.0,19.0,0.0,0.0,0.0,25.0657421875,33.18028312548329,1009.3388689343182,32.61384538997523,121468.0
1741392825.838911,0.0,1.0,1.0,0.0,1.0,1.0,366.0,100.0,19.0,0.0,0.0,0.0,25.052265625,33.04012448662642,1009.337907378552,32.62187611091747,123424.0
1741392826.8500793,0.0,1.0,1.0,0.0,1.0,1.0,366.0,100.0,19.0,0.0,0.0,0.0,25.038203125,32.911611476558775,1009.3378627058788,32.622249208276756,124823.0
1741392827.8631184,1.0,2.0,2.0,1.0,2.0,2.0,360.0,102.0,16.0,0.0,0.0,0.0,25.02375,32.777406022493295,1009.333524795526,32.65847864399562,126435.0
1741392828.8765347,1.0,2.0,2.0,1.0,2.0,2.0,360.0,102.0,16.0,0.0,0.0,0.0,25.010078125,32.6607099241116,1009.3340927180279,32.65373545171708,127903.0
1741392829.887744,1.0,2.0,2.0,1.0,2.0,2.0,360.0,102.0,16.0,0.0,0.0,0.0,24.995625,32.53827579610487,1009.3352701112465,32.6439020704143,129596.0
1741392830.8988526,1.0,1.0,1.0,1.0,1.0,1.0,399.0,116.0,16.0,0.0,0.0,0.0,24.980390625,32.4504443124822,1009.3315400528534,32.67505489467856,129786.0
1741392831.9100113,1.0,1.0,1.0,1.0,1.0,1.0,399.0,116.0,16.0,0.0,0.0,0.0,24.9665234375,32.38582727719982,1009.3281204154597,32.70361521654269,131432.0
1741392832.9225225,1.0,1.0,1.0,1.0,1.0,1.0,399.0,116.0,16.0,0.0,0.0,0.0,24.952265625,32.3269629438323,1009.3259245519012,32.72195479587507,133119.0
1741392833.933631,0.0,1.0,1.0,0.0,1.0,1.0,393.0,110.0,17.0,0.0,0.0,0.0,24.939375,32.279756852521665,1009.3258780958969,32.72234279099375,134851.0
1741392834.9465585,0.0,1.0,1.0,0.0,1.0,1.0,393.0,110.0,17.0,0.0,0.0,0.0,24.9247265625,32.22665763315783,1009.3230662773483,32.74582679783728,135891.0
1741392835.9594276,0.0,1.0,1.0,0.0,1.0,1.0,393.0,110.0,17.0,0.0,0.0,0.0,24.9067578125,32.150284316583736,1009.3095153895235,32.85900310191465,137480.0
1741392836.9724207,0.0,1.0,1.0,0.0,1.0,1.0,375.0,106.0,15.0,0.0,0.0,0.0,24.8852734375,32.06214967815605,1009.314336745087,32.818735252230404,139328.0
1741392837.9849222,1.0,2.0,2.0,1.0,2.0,2.0,375.0,106.0,15.0,0.0,0.0,0.0,24.8645703125,31.985628604918254,1009.3075144732289,32.87571475406394,141000.0
1741392838.9980652,1.0,2.0,2.0,1.0,2.0,2.0,375.0,106.0,15.0,0.0,0.0,0.0,24.8446484375,31.869056724169194,1009.3055965801282,32.89173302170322,142482.0
1741392840.0092828,1.0,2.0,2.0,1.0,2.0,2.0,381.0,110.0,15.0,0.0,0.0,0.0,24.8266796875,31.775691859191184,1009.3049106944479,32.89746155364084,143760.0
1741392841.0197642,1.0,2.0,2.0,1.0,2.0,2.0,381.0,110.0,15.0,0.0,0.0,0.0,24.810859375,31.653938567993148,1009.3057643998378,32.89033138836621,144704.0
1741392842.0309277,1.0,2.0,2.0,1.0,2.0,2.0,381.0,110.0,15.0,0.0,0.0,0.0,24.789375,31.56041389568508,1009.2995457349398,32.94226991944403,146997.0
1741392843.0421314,1.0,2.0,2.0,1.0,2.0,2.0,363.0,108.0,14.0,0.0,0.0,0.0,24.763984375,31.449451972197494,1009.2945339115773,32.984129051646576,147243.0
1741392844.0532413,1.0,2.0,2.0,1.0,2.0,2.0,363.0,108.0,14.0,0.0,0.0,0.0,24.7346875,31.34967311743615,1009.2852129183708,33.061979147683445,149872.0
1741392845.0663114,1.0,2.0,2.0,1.0,2.0,2.0,363.0,108.0,14.0,0.0,0.0,0.0,24.705,31.261362848776805,1009.2881412802814,33.03752104161157,151548.0
1741392846.079503,1.0,1.0,1.0,1.0,1.0,1.0,342.0,101.0,13.0,0.0,0.0,0.0,24.6770703125,31.144732534265124,1009.2809645391442,33.09746233318265,152862.0
1741392847.0929008,1.0,1.0,1.0,1.0,1.0,1.0,342.0,101.0,13.0,0.0,0.0,0.0,24.6489453125,31.06240762791021,1009.284505430593,33.067888197477146,154199.0
1741392848.1059482,1.0,1.0,1.0,1.0,1.0,1.0,342.0,101.0,13.0,0.0,0.0,0.0,24.61828125,30.974218097693537,1009.2913991960913,33.01031052079661,155286.0
1741392849.1190333,1.0,1.0,1.0,1.0,1.0,1.0,336.0,101.0,13.0,0.0,0.0,0.0,24.58703125,30.91452342140677,1009.2936905915338,32.99117254171902,156112.0
1741392850.1324205,1.0,1.0,1.0,1.0,1.0,1.0,336.0,101.0,13.0,0.0,0.0,0.0,24.5505078125,30.865792839733306,1009.2931928216515,32.99532996586711,157226.0
1741392851.1455848,1.0,1.0,1.0,1.0,1.0,1.0,336.0,101.0,13.0,0.0,0.0,0.0,24.5114453125,30.81686627803667,1009.2960440666441,32.97151610326676,158356.0
1741392852.1568282,1.0,1.0,1.0,1.0,1.0,1.0,324.0,99.0,10.0,0.0,0.0,0.0,24.4708203125,30.750760512243943,1009.2872420005634,33.04503195094964,159070.0
1741392853.1678054,1.0,1.0,1.0,1.0,1.0,1.0,324.0,99.0,10.0,0.0,0.0,0.0,24.43234375,30.701940070239324,1009.2781399527641,33.12105382572201,160665.0
1741392854.179026,1.0,1.0,1.0,1.0,1.0,1.0,324.0,99.0,10.0,0.0,0.0,0.0,24.3981640625,30.636460382059326,1009.2610966168534,33.263404202857764,160959.0
1741392855.190161,1.0,1.0,2.0,1.0,1.0,2.0,333.0,100.0,8.0,1.0,1.0,0.0,24.36359375,30.582348058730155,1009.2324121796283,33.50298848249435,160959.0
1741392856.2013133,1.0,1.0,2.0,1.0,1.0,2.0,333.0,100.0,8.0,1.0,1.0,0.0,24.326875,30.53375846043531,1009.2076924569214,33.70946225043077,161846.0
1741392857.2143874,1.0,1.0,2.0,1.0,1.0,2.0,333.0,100.0,8.0,1.0,1.0,0.0,24.2895703125,30.485142301665576,1009.1802104004033,33.9390134737539,163346.0
1741392858.2251909,0.0,0.0,1.0,0.0,0.0,1.0,384.0,102.0,8.0,1.0,1.0,0.0,24.25109375,30.442124373001654,1009.1472072583833,34.21468772866598,163953.0
1741392859.2357225,0.0,0.0,1.0,0.0,0.0,1.0,384.0,102.0,8.0,1.0,1.0,0.0,24.212421875,30.40478208799786,1009.1249143372717,34.4009039606245,165648.0
1741392860.2468286,0.0,0.0,1.0,0.0,0.0,1.0,384.0,102.0,8.0,1.0,1.0,0.0,24.172578125,30.37869796198489,1009.0879166969804,34.709958346771145,166117.0
1741392861.2579052,0.0,0.0,2.0,0.0,0.0,2.0,357.0,94.0,8.0,2.0,2.0,1.0,24.1321484375,30.3525732487109,1009.0610132143978,34.93469842199507,167379.0
1741392862.2690165,0.0,0.0,2.0,0.0,0.0,2.0,357.0,94.0,8.0,2.0,2.0,1.0,24.09171875,30.326457910188658,1009.0396149016278,35.11345415015073,168177.0
1741392863.2815664,0.0,0.0,2.0,0.0,0.0,2.0,357.0,94.0,8.0,2.0,2.0,1.0,24.051875,30.317403836842225,1009.0172980023121,35.29988677224115,168338.0
1741392864.2947092,0.0,0.0,2.0,0.0,0.0,2.0,345.0,94.0,7.0,2.0,2.0,1.0,24.0141796875,30.29720134162389,1008.9910140435408,35.519464001101205,170125.0
1741392865.306446,1.0,1.0,3.0,1.0,1.0,3.0,345.0,94.0,7.0,2.0,2.0,1.0,23.9774609375,30.282753450556587,1008.9662640451684,35.726230698160265,171449.0
1741392866.3195453,1.0,1.0,3.0,1.0,1.0,3.0,345.0,94.0,7.0,2.0,2.0,1.0,23.9395703125,30.262545746623914,1008.9451739020942,35.90242543434307,172119.0
1741392867.3325224,1.0,1.0,2.0,1.0,1.0,2.0,327.0,90.0,7.0,2.0,2.0,1.0,23.903046875,30.27077919331793,1008.9133812675746,36.16803831807219,173645.0
1741392868.3455102,1.0,1.0,2.0,1.0,1.0,2.0,327.0,90.0,7.0,2.0,2.0,1.0,23.8657421875,30.256291045744586,1008.8821921304698,36.42861584308369,175898.0
1741392869.3586354,0.0,0.0,1.0,0.0,0.0,1.0,327.0,90.0,7.0,2.0,2.0,1.0,23.8274609375,30.23606201477311,1008.8641479183872,36.579373749721654,177136.0
1741392870.3714602,0.0,1.0,3.0,0.0,1.0,3.0,321.0,86.0,10.0,5.0,3.0,2.0,23.7895703125,30.232856572368714,1008.824688221268,36.909063878898884,177136.0
1741392871.3843687,0.0,1.0,3.0,0.0,1.0,3.0,321.0,86.0,10.0,5.0,3.0,2.0,23.7501171875,30.218198317584992,1008.7974500132268,37.13664820803711,178934.0
1741392872.3978212,1.0,2.0,4.0,1.0,2.0,4.0,321.0,86.0,10.0,5.0,3.0,2.0,23.7067578125,30.208874365777344,1008.7769051501438,37.30831069544094,178210.0
1741392873.4116945,1.0,2.0,4.0,1.0,2.0,4.0,315.0,84.0,11.0,5.0,3.0,2.0,23.6645703125,30.210971160138907,1008.7618699829637,37.43393874372379,180031.0
1741392874.424761,1.0,2.0,4.0,1.0,2.0,4.0,315.0,84.0,11.0,5.0,3.0,2.0,23.62296875,30.230097006404943,1008.7477513850624,37.551909673509726,179847.0
1741392875.437272,1.0,2.0,4.0,1.0,2.0,4.0,315.0,84.0,11.0,5.0,3.0,2.0,23.5815625,30.232260101641735,1008.744943849167,37.57536879262831,187537.0
1741392876.4504113,1.0,2.0,4.0,1.0,2.0,4.0,387.0,106.0,14.0,5.0,3.0,2.0,23.542890625,30.21767756528701,1008.7372607606953,37.63956716914703,188763.0
1741392877.4644144,1.0,2.0,4.0,1.0,2.0,4.0,387.0,106.0,14.0,5.0,3.0,2.0,23.5051953125,30.220155876360916,1008.7311097216707,37.690964327107736,189485.0
1741392878.4774454,1.0,2.0,4.0,1.0,2.0,4.0,387.0,106.0,14.0,5.0,3.0,2.0,23.46984375,30.234149143754433,1008.7304785632987,37.69623820599099,190422.0
1741392879.4908843,0.0,1.0,3.0,0.0,1.0,3.0,387.0,106.0,15.0,5.0,3.0,2.0,23.4360546875,30.24261583167739,1008.7249646391246,37.74231196702412,190947.0
1741392880.5040247,0.0,1.0,3.0,0.0,1.0,3.0,387.0,106.0,15.0,5.0,3.0,2.0,23.405,30.23999640879839,1008.7292558283343,37.706455231066656,190737.0
1741392881.5170908,0.0,1.0,3.0,0.0,1.0,3.0,387.0,106.0,15.0,5.0,3.0,2.0,23.3743359375,30.25438525732719,1008.7323232052865,37.68082462023316,192005.0
1741392882.5285175,2.0,2.0,4.0,2.0,2.0,4.0,417.0,110.0,16.0,5.0,3.0,2.0,23.348359375,30.274828949325105,1008.7299294827986,37.700826254817564,192218.0
1741392883.5414872,2.0,2.0,4.0,2.0,2.0,4.0,417.0,110.0,16.0,5.0,3.0,2.0,23.321796875,30.527460140919942,1008.7486200772671,37.54465109353306,194374.0
1741392884.5548027,2.0,2.0,4.0,2.0,2.0,4.0,417.0,110.0,16.0,5.0,3.0,2.0,23.29484375,30.366539642113167,1008.7446815264552,37.57756070309569,196134.0
1741392885.568042,1.0,2.0,3.0,1.0,2.0,3.0,354.0,91.0,13.0,4.0,2.0,2.0,23.2716015625,30.404213603350286,1008.7447516008561,37.57697517688249,196245.0
1741392886.5792441,1.0,2.0,3.0,1.0,2.0,3.0,354.0,91.0,13.0,4.0,2.0,2.0,23.25421875,30.465052440167767,1008.7448794845669,37.57590660892607,198721.0
1741392887.5905728,1.0,2.0,3.0,1.0,2.0,3.0,354.0,91.0,13.0,4.0,2.0,2.0,23.2329296875,30.531250496020753,1008.7388525065636,37.62626682114728,201611.0
1741392888.6016824,1.0,2.0,3.0,1.0,2.0,3.0,309.0,89.0,13.0,4.0,2.0,2.0,23.20578125,30.60831829512606,1008.7345965071689,37.661829240184076,198039.0
1741392889.6127813,0.0,1.0,2.0,0.0,1.0,2.0,309.0,89.0,13.0,4.0,2.0,2.0,23.1696484375,30.661962513392766,1008.7363547910167,37.64713729973194,203028.0
1741392890.6239288,0.0,1.0,2.0,0.0,1.0,2.0,309.0,89.0,13.0,4.0,2.0,2.0,23.127265625,30.715088256530432,1008.7465963787034,37.56156063249671,203147.0
1741392891.638105,0.0,1.0,2.0,0.0,1.0,2.0,321.0,93.0,10.0,3.0,1.0,1.0,23.078828125,30.756358543846368,1008.7436217167094,37.58641624326346,205924.0
1741392892.6516986,0.0,1.0,2.0,0.0,1.0,2.0,321.0,93.0,10.0,3.0,1.0,1.0,23.03234375,30.814833822644182,1008.741881220246,37.60095947022062,205314.0
1741392893.664804,0.0,1.0,2.0,0.0,1.0,2.0,321.0,93.0,10.0,3.0,1.0,1.0,22.9872265625,30.879121620369133,1008.749618613106,37.5363075780976,204225.0
1741392894.6772838,0.0,1.0,1.0,0.0,1.0,1.0,321.0,91.0,10.0,3.0,1.0,1.0,22.94328125,30.960576785555343,1008.7536933104311,37.5022604968935,207403.0
1741392895.690372,0.0,1.0,1.0,0.0,1.0,1.0,321.0,91.0,10.0,3.0,1.0,1.0,22.89953125,31.036398959302502,1008.752567713375,37.51166567375822,203386.0
1741392896.702902,1.0,2.0,2.0,1.0,2.0,2.0,321.0,91.0,10.0,3.0,1.0,1.0,22.854609375,31.117838432002923,1008.7459210499442,37.567203523461075,203984.0
1741392897.7155879,1.0,2.0,3.0,1.0,2.0,3.0,339.0,95.0,10.0,3.0,1.0,1.0,22.8137890625,31.18259492992966,1008.7457310000374,37.56879153709439,204828.0
1741392898.7279723,1.0,2.0,3.0,1.0,2.0,3.0,339.0,95.0,10.0,3.0,1.0,1.0,22.7790234375,31.25358749181017,1008.7459140276062,37.567262200509774,205924.0
1741392899.7404106,1.0,2.0,3.0,1.0,2.0,3.0,339.0,95.0,10.0,3.0,1.0,1.0,22.7438671875,31.33026924744096,1008.7546385454579,37.49436238169213,204950.0
1741392900.753192,2.0,2.0,3.0,2.0,2.0,3.0,420.0,120.0,10.0,1.0,1.0,0.0,22.71203125,31.418667935547575,1008.7612609679433,37.43902746989532,204950.0
1741392901.7660756,2.0,2.0,3.0,2.0,2.0,3.0,420.0,120.0,10.0,1.0,1.0,0.0,22.6813671875,31.501512310835786,1008.7605638570392,37.44485229891282,206537.0
1741392902.778109,2.0,2.0,3.0,2.0,2.0,3.0,420.0,120.0,10.0,1.0,1.0,0.0,22.6493359375,31.612803722405815,1008.7668685392049,37.392172570675676,207155.0
1741392903.7902439,2.0,3.0,3.0,2.0,3.0,3.0,471.0,137.0,12.0,1.0,1.0,0.0,22.618671875,31.707160783479893,1008.7624982850457,37.42868886390818,206661.0
1741392904.8031642,2.0,3.0,3.0,2.0,3.0,3.0,471.0,137.0,12.0,1.0,1.0,0.0,22.5909375,31.784689600918824,1008.7792321786296,37.28886707992152,207900.0
1741392905.8162026,2.0,3.0,3.0,2.0,3.0,3.0,471.0,137.0,12.0,1.0,1.0,0.0,22.5690625,31.86848120582586,1008.7850475553076,37.240276536472436,208150.0
1741392906.8292086,2.0,2.0,3.0,2.0,2.0,3.0,426.0,124.0,10.0,2.0,1.0,0.0,22.54953125,31.986835253369506,1008.7945559583313,37.16082929607257,208526.0
1741392907.842256,2.0,2.0,3.0,2.0,2.0,3.0,426.0,124.0,10.0,2.0,1.0,0.0,22.531953125,31.96813539767342,1008.7961502327604,37.147508432497354,208025.0
1741392908.8553042,2.0,2.0,3.0,2.0,2.0,3.0,426.0,124.0,10.0,2.0,1.0,0.0,22.5175,32.00690342219664,1008.7935112393409,37.16955839165734,209029.0
1741392909.8679695,2.0,3.0,3.0,2.0,3.0,3.0,462.0,132.0,14.0,2.0,1.0,0.0,22.50578125,32.05164210258217,1008.791519445533,37.18620074226284,209661.0
1741392910.8810632,2.0,3.0,3.0,2.0,3.0,3.0,462.0,132.0,14.0,2.0,1.0,0.0,22.4930859375,32.228007217292216,1008.8026417626935,37.093269022751585,209788.0
1741392911.8922415,2.0,3.0,3.0,2.0,3.0,3.0,462.0,132.0,14.0,2.0,1.0,0.0,22.4813671875,32.27280855757863,1008.8098075419898,37.033396309669605,211195.0
