time,PM10_Standard,PM25_Standard,PM100_Standard,PM10_Enviornment,PM25_Enviornment,PM100_Enviornment,Particles_03um,Particles_05um,Particles_10um,Particles_25um,Particles_50um,Particles_100um,Tempurature,Relative_Humidity,Pressure,Altitude,Gas
1741393037.8283796,1.0,2.0,2.0,1.0,2.0,2.0,330.0,86.0,29.0,3.0,0.0,0.0,20.4753125,34.409059080346985,1008.7333612907908,37.6721505243719,249155.0
1741393038.8414173,1.0,2.0,2.0,1.0,2.0,2.0,330.0,86.0,29.0,3.0,0.0,0.0,20.4723828125,34.43777365299456,1008.7269038098359,37.72610844058763,250777.0
1741393039.8557415,1.0,2.0,2.0,1.0,2.0,2.0,330.0,86.0,29.0,3.0,0.0,0.0,20.4721875,34.455148186357434,1008.7247689651248,37.74394700180219,248084.0
1741393040.868862,1.0,2.0,2.0,1.0,2.0,2.0,342.0,92.0,27.0,3.0,0.0,0.0,20.4712109375,34.46665473285323,1008.721399090835,37.772105415992954,250234.0
1741393041.8819997,1.0,2.0,2.0,1.0,2.0,2.0,342.0,92.0,27.0,3.0,0.0,0.0,20.4630078125,34.45430673322815,1008.721213701308,37.77365451903839,248797.0
1741393042.8951027,1.0,2.0,2.0,1.0,2.0,2.0,342.0,92.0,27.0,3.0,0.0,0.0,20.4512890625,34.47062634694774,1008.7172962948918,37.80638817079688,250054.0
1741393043.9082022,1.0,2.0,2.0,1.0,2.0,2.0,342.0,92.0,25.0,3.0,0.0,0.0,20.44171875,34.49294321122749,1008.7167748637563,37.81074523100103,249513.0
1741393044.9212468,1.0,2.0,2.0,1.0,2.0,2.0,342.0,92.0,25.0,3.0,0.0,0.0,20.435859375,34.50980364538587,1008.7148157688966,37.82711537496422,248618.0
1741393045.9347973,1.0,2.0,2.0,1.0,2.0,2.0,342.0,92.0,25.0,3.0,0.0,0.0,20.4348828125,34.53291434834097,1008.7132719220234,37.84001573605071,248797.0
1741393046.9478507,1.0,2.0,2.0,1.0,2.0,2.0,354.0,100.0,20.0,3.0,0.0,0.0,20.4341015625,34.53864326005076,1008.7156887994634,37.81982035184827,248262.0
1741393047.961001,1.0,2.0,2.0,1.0,2.0,2.0,354.0,100.0,20.0,3.0,0.0,0.0,20.431953125,34.53844599167279,1008.7141182976287,37.83294343233226,248084.0
1741393048.9734836,1.0,2.0,2.0,1.0,2.0,2.0,354.0,100.0,20.0,3.0,0.0,0.0,20.4284375,34.55552626070455,1008.7122123497942,37.84886951480561,248618.0
1741393049.986562,1.0,2.0,2.0,1.0,2.0,2.0,366.0,106.0,20.0,3.0,0.0,0.0,20.4262890625,34.5669320481516,1008.7197715953203,37.78570467245384,247907.0
1741393050.9996595,1.0,2.0,2.0,1.0,2.0,2.0,366.0,106.0,20.0,3.0,0.0,0.0,20.4262890625,34.57853608369663,1008.7142937294641,37.831477526764985,248262.0
1741393052.01291,1.0,2.0,2.0,1.0,2.0,2.0,366.0,106.0,20.0,3.0,0.0,0.0,20.422578125,34.57819505124205,1008.7157308242171,37.81946919411022,247907.0
1741393053.0259595,1.0,2.0,2.0,1.0,2.0,2.0,354.0,100.0,19.0,3.0,0.0,0.0,20.418671875,34.59524355645271,1008.7150331307068,37.82529910425113,248262.0
1741393054.038587,1.0,2.0,2.0,1.0,2.0,2.0,354.0,100.0,19.0,3.0,0.0,0.0,20.4126171875,34.60048982868574,1008.7145906589524,37.82899638925098,249155.0
1741393055.0517719,1.0,2.0,2.0,1.0,2.0,2.0,354.0,100.0,19.0,3.0,0.0,0.0,20.408515625,34.61171906613163,1008.7117581254481,37.85266501283212,249693.0
1741393056.0649107,1.0,2.0,2.0,1.0,2.0,2.0,411.0,117.0,13.0,2.0,0.0,0.0,20.4059765625,34.623092743956065,1008.7077439981695,37.886207115157184,249693.0
1741393057.0779667,1.0,2.0,2.0,1.0,2.0,2.0,411.0,117.0,13.0,2.0,0.0,0.0,20.40421875,34.64034344583146,1008.7067908811422,37.8941713899213,249513.0
1741393058.090066,1.0,2.0,2.0,1.0,2.0,2.0,411.0,117.0,13.0,2.0,0.0,0.0,20.4032421875,34.646058157058064,1008.7070728744296,37.89181504482752,252054.0
1741393059.1031141,2.0,3.0,3.0,2.0,3.0,3.0,441.0,121.0,13.0,2.0,0.0,0.0,20.4075390625,34.67548015110096,1008.702910623322,37.926595004759655,250234.0
1741393060.1237972,2.0,3.0,3.0,2.0,3.0,3.0,441.0,121.0,13.0,2.0,0.0,0.0,20.4126171875,34.670142015820076,1008.7036351619458,37.92054071864871,248797.0
1741393061.1368952,2.0,3.0,3.0,2.0,3.0,3.0,441.0,121.0,13.0,2.0,0.0,0.0,20.417109375,34.670555709580064,1008.7016073488445,37.937485249572994,250234.0
1741393062.149674,2.0,2.0,2.0,2.0,2.0,2.0,447.0,121.0,12.0,1.0,0.0,0.0,20.422578125,34.659448138394175,1008.6992973251945,37.95678798279832,250596.0
1741393063.1627824,2.0,2.0,2.0,2.0,2.0,2.0,447.0,121.0,12.0,1.0,0.0,0.0,20.4284375,34.64257230016767,1008.7049085058148,37.909900593104545,249155.0
1741393064.1759076,2.0,2.0,2.0,2.0,2.0,2.0,447.0,121.0,12.0,1.0,0.0,0.0,20.435859375,34.63164616991555,1008.7038598764666,37.918662991998296,252054.0
1741393065.1889987,2.0,3.0,3.0,2.0,3.0,3.0,441.0,125.0,12.0,1.0,0.0,0.0,20.4411328125,34.608915364173534,1008.7103705690332,37.864259440949674,250415.0
1741393066.2020798,2.0,3.0,3.0,2.0,3.0,3.0,441.0,125.0,12.0,1.0,0.0,0.0,20.4458203125,34.603543012197875,1008.7177809583002,37.80233834205733,250959.0
1741393067.2150683,2.0,3.0,3.0,2.0,3.0,3.0,441.0,125.0,12.0,1.0,0.0,0.0,20.451484375,34.604063961074694,1008.7084749263855,37.88009946095744,251323.0
1741393068.228075,2.0,3.0,3.0,2.0,3.0,3.0,441.0,123.0,12.0,1.0,0.0,0.0,20.4563671875,34.58710349643574,1008.7070637647395,37.89189116568738,250959.0
1741393069.2400146,2.0,3.0,3.0,2.0,3.0,3.0,441.0,123.0,12.0,1.0,0.0,0.0,20.45890625,34.57573163620468,1008.7129036810101,37.84309275474548,251141.0
1741393070.2531168,2.0,3.0,3.0,2.0,3.0,3.0,441.0,123.0,12.0,1.0,0.0,0.0,20.458515625,34.56409133397829,1008.7122861613904,37.848252745335195,251141.0
1741393071.26625,2.0,2.0,2.0,2.0,2.0,2.0,417.0,115.0,14.0,1.0,0.0,0.0,20.4575390625,34.56980366393671,1008.7089163191281,37.87641117405457,251141.0
1741393072.2793171,2.0,2.0,2.0,2.0,2.0,2.0,417.0,115.0,14.0,1.0,0.0,0.0,20.4524609375,34.56353495168914,1008.706366675213,37.89771606947904,250415.0
1741393073.2926764,2.0,2.0,2.0,2.0,2.0,2.0,417.0,115.0,14.0,1.0,0.0,0.0,20.4471875,34.56305039093739,1008.707160223329,37.89108515469336,252605.0
1741393074.3056426,2.0,3.0,3.0,2.0,3.0,3.0,456.0,127.0,22.0,1.0,0.0,0.0,20.4425,34.57422368422109,1008.7143579324799,37.8309410474594,253344.0
1741393075.3183901,2.0,3.0,3.0,2.0,3.0,3.0,456.0,127.0,22.0,1.0,0.0,0.0,20.43703125,34.608538113292504,1008.7148424001123,37.82689284506874,252790.0
1741393076.3314054,2.0,3.0,3.0,2.0,3.0,3.0,456.0,127.0,22.0,1.0,0.0,0.0,20.4364453125,34.63170009079245,1008.7066121581788,37.89566480509759,254647.0
1741393077.3443496,2.0,3.0,3.0,2.0,3.0,3.0,438.0,111.0,22.0,1.0,0.0,0.0,20.4364453125,34.64330939113809,1008.70843814183,37.88040683352486,253901.0
1741393078.3573837,2.0,3.0,3.0,2.0,3.0,3.0,438.0,111.0,22.0,1.0,0.0,0.0,20.43703125,34.66077900717583,1008.7130164145113,37.84215075449619,254087.0
1741393079.3704245,2.0,3.0,3.0,2.0,3.0,3.0,438.0,111.0,22.0,1.0,0.0,0.0,20.44015625,34.690097674038086,1008.7161307169465,37.81612770158102,254087.0
1741393080.3837953,2.0,2.0,2.0,2.0,2.0,2.0,432.0,109.0,21.0,1.0,0.0,0.0,20.437421875,34.68403909283022,1008.7154599381008,37.821732711574896,253715.0
1741393081.3968596,2.0,2.0,2.0,2.0,2.0,2.0,432.0,109.0,21.0,1.0,0.0,0.0,20.4266796875,34.6946625167019,1008.7076074509695,37.88734810732108,254647.0
1741393082.4099407,2.0,2.0,2.0,2.0,2.0,2.0,432.0,109.0,21.0,1.0,0.0,0.0,20.4200390625,34.69985740922166,1008.7007611297786,37.944556316262286,255210.0
1741393083.4230258,2.0,3.0,3.0,2.0,3.0,3.0,438.0,117.0,21.0,1.0,0.0,0.0,20.41671875,34.72278085411675,1008.6991638762171,37.957903093695336,255398.0
1741393084.4360685,2.0,3.0,3.0,2.0,3.0,3.0,438.0,117.0,21.0,1.0,0.0,0.0,20.40578125,34.71596483253167,1008.7056093226154,37.9040445372385,255586.0
1741393085.4491184,2.0,3.0,3.0,2.0,3.0,3.0,438.0,117.0,21.0,1.0,0.0,0.0,20.38546875,34.731515164001124,1008.7027098976637,37.92827228044715,257294.0
1741393086.462075,1.0,3.0,3.0,1.0,3.0,3.0,369.0,94.0,23.0,4.0,0.0,0.0,20.3649609375,34.741240227587205,1008.7031515874479,37.92458149437585,256153.0
1741393087.4751394,1.0,3.0,3.0,1.0,3.0,3.0,369.0,94.0,23.0,4.0,0.0,0.0,20.343671875,34.76251052788322,1008.7005304495634,37.94648389737918,258445.0
1741393088.488586,1.0,3.0,3.0,1.0,3.0,3.0,369.0,94.0,23.0,4.0,0.0,0.0,20.320625,34.78943005022115,1008.6914768822571,38.02213646418764,258638.0
1741393089.5004385,1.0,3.0,3.0,1.0,3.0,3.0,351.0,92.0,26.0,4.0,0.0,0.0,20.299140625,34.810686823381175,1008.6885432939664,38.04664995642852,259801.0
1741393090.5131118,1.0,3.0,3.0,1.0,3.0,3.0,351.0,92.0,26.0,4.0,0.0,0.0,20.27921875,34.84371198494367,1008.6880784237105,38.05053448548351,260192.0
1741393091.5242565,1.0,3.0,3.0,1.0,3.0,3.0,351.0,92.0,26.0,4.0,0.0,0.0,20.2596875,34.87096651039557,1008.6845785116941,38.079780347929464,261172.0
1741393092.5354183,1.0,3.0,3.0,1.0,3.0,3.0,387.0,102.0,31.0,4.0,0.0,0.0,20.2419140625,34.89838715526334,1008.685682063522,38.0705588715446,259412.0
1741393093.5465221,1.0,3.0,3.0,1.0,3.0,3.0,387.0,102.0,31.0,4.0,0.0,0.0,20.22453125,34.92003377696442,1008.691052598818,38.02568183500641,262557.0
1741393094.5575967,1.0,3.0,3.0,1.0,3.0,3.0,387.0,102.0,31.0,4.0,0.0,0.0,20.201484375,34.94697317527829,1008.7057179430366,37.9031369005379,261764.0
1741393095.568685,1.0,3.0,3.0,1.0,3.0,3.0,417.0,110.0,31.0,5.0,0.0,0.0,20.18078125,34.98576437231298,1008.698532712132,37.96317715555945,262160.0
1741393096.5819347,1.0,3.0,3.0,1.0,3.0,3.0,417.0,110.0,31.0,5.0,0.0,0.0,20.1602734375,35.00131411460231,1008.6971305065161,37.97489411692661,263155.0
1741393097.5952482,1.0,3.0,3.0,1.0,3.0,3.0,417.0,110.0,31.0,5.0,0.0,0.0,20.1391796875,35.03426205430504,1008.70575072472,37.90286297546321,262160.0
1741393098.6073434,1.0,3.0,3.0,1.0,3.0,3.0,405.0,108.0,31.0,5.0,0.0,0.0,20.1133984375,35.066780900815935,1008.7051298992835,37.90805061923049,263957.0
1741393099.6219323,1.0,3.0,3.0,1.0,3.0,3.0,405.0,108.0,31.0,5.0,0.0,0.0,20.089765625,35.08786520767937,1008.7097290895294,37.86961965115178,263355.0
1741393100.6410913,1.0,3.0,3.0,1.0,3.0,3.0,405.0,108.0,31.0,5.0,0.0,0.0,20.0657421875,35.12055514446687,1008.7082328309187,37.882122416252294,263756.0
1741393101.6518443,1.0,3.0,3.0,1.0,3.0,3.0,447.0,120.0,27.0,5.0,0.0,0.0,20.0372265625,35.13537052859647,1008.7069283530672,37.89302266997449,263556.0
1741393102.6629567,1.0,3.0,3.0,1.0,3.0,3.0,447.0,120.0,27.0,5.0,0.0,0.0,20.01046875,35.17945717071827,1008.7084007706383,37.88071910804908,264966.0
1741393103.6740959,1.0,3.0,3.0,1.0,3.0,3.0,447.0,120.0,27.0,5.0,0.0,0.0,19.985078125,35.21203416002186,1008.708383080597,37.88086692643449,262756.0
1741393104.6852148,1.0,3.0,3.0,1.0,3.0,3.0,408.0,106.0,19.0,5.0,0.0,0.0,19.9645703125,35.245070106926384,1008.7014891875378,37.938472613567654,263355.0
1741393105.6963675,1.0,3.0,3.0,1.0,3.0,3.0,408.0,106.0,19.0,5.0,0.0,0.0,19.9462109375,35.28996258403759,1008.7034661489356,37.92195300070009,262756.0
1741393106.7086058,1.0,3.0,3.0,1.0,3.0,3.0,408.0,106.0,19.0,5.0,0.0,0.0,19.926484375,35.305604968503005,1008.7051032840836,37.908273017034645,264966.0
1741393107.721008,1.0,3.0,4.0,1.0,3.0,4.0,396.0,112.0,20.0,6.0,1.0,0.0,19.9065625,35.35619423387982,1008.7027806512006,37.92768105960125,263957.0
1741393108.7340713,1.0,3.0,4.0,1.0,3.0,4.0,396.0,112.0,20.0,6.0,1.0,0.0,19.87921875,35.38278868021101,1008.6978372239718,37.968988718073305,264158.0
1741393109.7459004,1.0,3.0,4.0,1.0,3.0,4.0,396.0,112.0,20.0,6.0,1.0,0.0,19.8559765625,35.41559833331215,1008.7012040272504,37.94085543289477,264966.0
1741393110.758277,1.0,3.0,4.0,1.0,3.0,4.0,426.0,122.0,23.0,6.0,1.0,0.0,19.8344921875,35.45440835825613,1008.7000520879791,37.950481123656616,264562.0
1741393111.7708192,1.0,3.0,4.0,1.0,3.0,4.0,426.0,122.0,23.0,6.0,1.0,0.0,19.814375,35.48752145727133,1008.7047096629381,37.91156213348635,265575.0
1741393112.7831023,1.0,3.0,4.0,1.0,3.0,4.0,426.0,122.0,23.0,6.0,1.0,0.0,19.7909375,35.53199727986885,1008.7004635404556,37.947042994948,264764.0
1741393113.7954924,1.0,3.0,4.0,1.0,3.0,4.0,414.0,116.0,24.0,6.0,1.0,0.0,19.7669140625,35.56475843633439,1008.6952882115278,37.990288526330616,267008.0
1741393114.8081226,1.0,3.0,4.0,1.0,3.0,4.0,414.0,116.0,24.0,6.0,1.0,0.0,19.743671875,35.59176196465921,1008.7004669259481,37.94701470551835,266392.0
1741393115.821215,1.0,3.0,4.0,1.0,3.0,4.0,414.0,116.0,24.0,6.0,1.0,0.0,19.717890625,35.63020494436825,1008.6998013299885,37.952576477374585,266597.0
1741393116.834275,1.0,2.0,3.0,1.0,2.0,3.0,390.0,110.0,19.0,3.0,1.0,0.0,19.692890625,35.66872842895633,1008.6967212966268,37.97831351554918,266597.0
1741393117.8472736,1.0,2.0,3.0,1.0,2.0,3.0,390.0,110.0,19.0,3.0,1.0,0.0,19.6665234375,35.701291749701866,1008.6969466910243,37.97643009736176,266802.0
1741393118.8593543,1.0,2.0,3.0,1.0,2.0,3.0,390.0,110.0,19.0,3.0,1.0,0.0,19.6469921875,35.74034149420966,1008.6861016268763,38.06705292728637,267213.0
1741393119.8722963,1.0,2.0,3.0,1.0,2.0,3.0,402.0,112.0,19.0,3.0,1.0,0.0,19.6317578125,35.773960545150906,1008.685702518776,38.07038794386605,267008.0
1741393120.8876736,1.0,2.0,3.0,1.0,2.0,3.0,402.0,112.0,19.0,3.0,1.0,0.0,19.61671875,35.81344728982914,1008.6837878175263,38.08638753478932,268248.0
1741393121.900846,1.0,2.0,3.0,1.0,2.0,3.0,402.0,112.0,19.0,3.0,1.0,0.0,19.6034375,35.8531079773131,1008.6864775785887,38.06391141048366,267008.0
1741393122.9138088,2.0,3.0,4.0,2.0,3.0,4.0,471.0,133.0,19.0,4.0,1.0,0.0,19.5942578125,35.875625773200575,1008.6847157813903,38.07863329736126,269081.0
1741393123.9268708,2.0,3.0,4.0,2.0,3.0,4.0,471.0,133.0,19.0,4.0,1.0,0.0,19.584296875,35.89807291382009,1008.6817172965565,38.10368921123074,268040.0
1741393124.9399662,2.0,3.0,4.0,2.0,3.0,4.0,471.0,133.0,19.0,4.0,1.0,0.0,19.5809765625,35.93284244908435,1008.6801098716911,38.1171211862681,267213.0
1741393125.9529424,2.0,3.0,4.0,2.0,3.0,4.0,480.0,133.0,19.0,4.0,1.0,0.0,19.5708203125,35.949430227996146,1008.6768018375079,38.14476385946151,267626.0
1741393126.9659643,2.0,3.0,4.0,2.0,3.0,4.0,480.0,133.0,19.0,4.0,1.0,0.0,19.558515625,35.983364320687144,1008.6773873539437,38.13987114788122,268040.0
1741393127.9790277,2.0,3.0,4.0,2.0,3.0,4.0,480.0,133.0,19.0,4.0,1.0,0.0,19.545234375,36.00551209427715,1008.6709562849896,38.19361078262637,268040.0
1741393128.992674,2.0,2.0,3.0,2.0,2.0,3.0,468.0,129.0,16.0,3.0,1.0,0.0,19.529609375,36.02744141850877,1008.6662856645605,38.23263983924165,267626.0
1741393130.0045936,2.0,2.0,3.0,2.0,2.0,3.0,468.0,129.0,16.0,3.0,1.0,0.0,19.5188671875,36.055685354888546,1008.6638718441844,38.25281047854451,268455.0
1741393131.017548,2.0,2.0,3.0,2.0,2.0,3.0,468.0,129.0,16.0,3.0,1.0,0.0,19.5087109375,36.10154878750531,1008.6678549898563,38.21952608637178,269081.0
1741393132.0305576,2.0,2.0,3.0,2.0,2.0,3.0,456.0,129.0,18.0,3.0,1.0,0.0,19.4993359375,36.14164354255495,1008.6676040581566,38.221622945804846,270551.0
1741393133.043536,2.0,2.0,3.0,2.0,2.0,3.0,456.0,129.0,18.0,3.0,1.0,0.0,19.493671875,36.15281879216004,1008.6732260818588,38.174643755633625,269919.0
1741393134.05652,2.0,2.0,3.0,2.0,2.0,3.0,456.0,129.0,18.0,3.0,1.0,0.0,19.48703125,36.17561448298786,1008.6663624828661,38.23199792205194,269919.0
1741393135.0695732,2.0,2.0,3.0,2.0,2.0,3.0,474.0,131.0,17.0,3.0,1.0,0.0,19.480390625,36.198413204351624,1008.6704384617017,38.19793785673682,269919.0
1741393136.0827112,2.0,2.0,3.0,2.0,2.0,3.0,474.0,131.0,17.0,3.0,1.0,0.0,19.47296875,36.221141021005025,1008.6696311329355,38.204684121999406,269290.0
1741393137.0958045,2.0,2.0,3.0,2.0,2.0,3.0,474.0,131.0,17.0,3.0,1.0,0.0,19.4657421875,36.22631509393525,1008.6673094802198,38.2240845266371,269709.0
1741393138.1088035,2.0,2.0,3.0,2.0,2.0,3.0,480.0,133.0,17.0,2.0,0.0,0.0,19.4594921875,36.243298571528065,1008.6701797452579,38.20009976331884,271399.0
1741393139.1214542,2.0,2.0,3.0,2.0,2.0,3.0,480.0,133.0,17.0,2.0,0.0,0.0,19.455,36.2721691852367,1008.6703624314522,38.198573186605714,270130.0
1741393140.134486,2.0,2.0,3.0,2.0,2.0,3.0,480.0,133.0,17.0,2.0,0.0,0.0,19.4524609375,36.29536934947733,1008.6681668396061,38.216920178294465,270551.0
1741393141.1475625,2.0,3.0,4.0,2.0,3.0,4.0,555.0,156.0,19.0,2.0,0.0,0.0,19.448359375,36.30084131529969,1008.6634981330528,38.255933329335726,270551.0
1741393142.1613147,2.0,3.0,4.0,2.0,3.0,4.0,555.0,156.0,19.0,2.0,0.0,0.0,19.4454296875,36.329870314669854,1008.6643305854152,38.24897709008816,270340.0
1741393143.173743,2.0,3.0,4.0,2.0,3.0,4.0,555.0,156.0,19.0,2.0,0.0,0.0,19.4395703125,36.32931460655197,1008.6641721967679,38.25030063612765,270763.0
1741393144.1869383,2.0,3.0,5.0,2.0,3.0,5.0,549.0,156.0,21.0,5.0,1.0,1.0,19.4380078125,36.370204705469796,1008.6671685207948,38.22526242571425,270763.0
1741393145.20076,2.0,3.0,5.0,2.0,3.0,5.0,549.0,156.0,21.0,5.0,1.0,1.0,19.43703125,36.39356741796475,1008.6674459550346,38.22294410243292,271186.0
1741393146.213399,2.0,3.0,5.0,2.0,3.0,5.0,549.0,156.0,21.0,5.0,1.0,1.0,19.4344921875,36.3933262819788,1008.6652502332978,38.2412922224815,270551.0
1741393147.2256718,2.0,3.0,5.0,2.0,3.0,5.0,567.0,158.0,22.0,6.0,1.0,1.0,19.4309765625,36.410586136879466,1008.6706244395469,38.19638377439627,270130.0
1741393148.238604,2.0,3.0,5.0,2.0,3.0,5.0,567.0,158.0,22.0,6.0,1.0,1.0,19.4321484375,36.44589115608641,1008.6724793208152,38.18088388592896,272466.0
1741393149.2515996,2.0,3.0,5.0,2.0,3.0,5.0,567.0,158.0,22.0,6.0,1.0,1.0,19.4315625,36.463435343704035,1008.6660824791215,38.23433771891658,270130.0
1741393150.2633436,2.0,3.0,5.0,2.0,3.0,5.0,591.0,166.0,20.0,6.0,1.0,1.0,19.430390625,36.46332388129596,1008.6624044783458,38.26507226631205,270340.0
1741393151.2745273,2.0,3.0,5.0,2.0,3.0,5.0,591.0,166.0,20.0,6.0,1.0,1.0,19.426875,36.48059127607574,1008.6641323609,38.2506335173708,269919.0
1741393152.2856247,2.0,3.0,5.0,2.0,3.0,5.0,591.0,166.0,20.0,6.0,1.0,1.0,19.42140625,36.49767457396164,1008.6591224787683,38.292497778027965,272252.0
1741393153.2967317,2.0,3.0,5.0,2.0,3.0,5.0,510.0,141.0,18.0,5.0,1.0,1.0,19.4188671875,36.532646113846596,1008.6605728617026,38.28037787293257,270551.0
1741393154.3077567,2.0,3.0,5.0,2.0,3.0,5.0,510.0,141.0,18.0,5.0,1.0,1.0,19.420625,36.53868323477,1008.6615320956356,38.27236218775683,269499.0
1741393155.3188748,2.0,3.0,5.0,2.0,3.0,5.0,510.0,141.0,18.0,5.0,1.0,1.0,19.42140625,36.562238723087596,1008.6536531658165,38.33820138942657,271399.0
1741393156.3318756,2.0,3.0,4.0,2.0,3.0,4.0,501.0,139.0,18.0,4.0,1.0,1.0,19.415546875,36.57342200370766,1008.6516711669127,38.35476375830017,271186.0
1741393157.3448586,2.0,3.0,4.0,2.0,3.0,4.0,501.0,139.0,18.0,4.0,1.0,1.0,19.4091015625,36.5962934856046,1008.6560538830407,38.31814007949726,272895.0
1741393158.3576517,2.0,3.0,4.0,2.0,3.0,4.0,501.0,139.0,18.0,4.0,1.0,1.0,19.40734375,36.619615308933795,1008.6605637849166,38.28045372167613,273325.0
1741393159.370206,2.0,3.0,5.0,2.0,3.0,5.0,525.0,149.0,21.0,5.0,1.0,1.0,19.401875,36.607348412356586,1008.6500844642774,38.3680228937824,273974.0
